StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q112,Q72,Q92_1,Q96_1,Q1724,Q1725,Q1726_1,Q1726_2,Q1726_3,Q1726_4,Q1726_5,Q1726_6,Q1727,Q1728,Q1729,Q1730,Q1757,Q1758,Q1759_1,Q1759_2,Q1759_3,Q1759_4,Q1759_5,Q1759_6,Q1760,Q1761,Q1762,Q1763,Q1787,Q1788,Q1789_1,Q1789_2,Q1789_3,Q1789_4,Q1789_5,Q1789_6,Q1790,Q1791,Q1792,Q1793,Q1817,Q1818,Q1819_1,Q1819_2,Q1819_3,Q1819_4,Q1819_5,Q1819_6,Q1820,Q1821,Q1822,Q1823,Q1861,Q1862,Q867,Q1734,Q1735,Q1736_1,Q1736_2,Q1736_3,Q1736_4,Q1736_5,Q1736_6,Q1737,Q1738,Q1739,Q1740,Q1767,Q1768,Q1769_1,Q1769_2,Q1769_3,Q1769_4,Q1769_5,Q1769_6,Q1770,Q1771,Q1772,Q1773,Q1797,Q1798,Q1799_1,Q1799_2,Q1799_3,Q1799_4,Q1799_5,Q1799_6,Q1800,Q1801,Q1802,Q1803,Q1827,Q1828,Q1829_1,Q1829_2,Q1829_3,Q1829_4,Q1829_5,Q1829_6,Q1830,Q1831,Q1832,Q1833,Q1744,Q1745,Q1746_1,Q1746_2,Q1746_3,Q1746_4,Q1746_5,Q1746_6,Q1747,Q1748,Q1749,Q1750,Q1777,Q1778,Q1779_1,Q1779_2,Q1779_3,Q1779_4,Q1779_5,Q1779_6,Q1780,Q1781,Q1782,Q1783,Q1807,Q1808,Q1809_1,Q1809_2,Q1809_3,Q1809_4,Q1809_5,Q1809_6,Q1810,Q1811,Q1812,Q1813,Q1837,Q1838,Q1839_1,Q1839_2,Q1839_3,Q1839_4,Q1839_5,Q1839_6,Q1840,Q1841,Q1842,Q1843,Q1684,Q1685,Q1686_1,Q1686_2,Q1686_3,Q1686_4,Q1686_5,Q1686_6,Q1687,Q1688,Q1689,Q1690,Q1694,Q1695,Q1696_1,Q1696_2,Q1696_3,Q1696_4,Q1696_5,Q1696_6,Q1697,Q1698,Q1699,Q1700,Q1704,Q1705,Q1706_1,Q1706_2,Q1706_3,Q1706_4,Q1706_5,Q1706_6,Q1707,Q1708,Q1709,Q1710,Q1714,Q1715,Q1716_1,Q1716_2,Q1716_3,Q1716_4,Q1716_5,Q1716_6,Q1717,Q1718,Q1719,Q1720,Q98,Q1644,Q1645,Q1646_1,Q1646_2,Q1646_3,Q1646_4,Q1646_5,Q1646_6,Q1647,Q1648,Q1649,Q1650,Q1654,Q1655,Q1656_1,Q1656_2,Q1656_3,Q1656_4,Q1656_5,Q1656_6,Q1657,Q1658,Q1659,Q1660,Q1664,Q1665,Q1666_1,Q1666_2,Q1666_3,Q1666_4,Q1666_5,Q1666_6,Q1667,Q1668,Q1669,Q1670,Q1674,Q1675,Q1676_1,Q1676_2,Q1676_3,Q1676_4,Q1676_5,Q1676_6,Q1677,Q1678,Q1679,Q1680,Q69,Q67,Q64,Q69 2,Q73,type,task,Enter Embedded Data Field Name Here...
7/21/17 11:02,7/21/17 11:06,0,174.140.64.232,100,198,1,7/21/17 11:06,R_sO6jtxi0zjfnKZX,,,,,39.89370728,-79.74919891,anonymous,EN,A2H8GNSEVUJXYL,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,programs used by machines to come to conclusions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,humans made it to be better than humans or else they woudn't use it.,2,2,2,2,2,2,he has no reason to have any opinion about this especially since he doesn't know the outcome yet,6,machines do it better than humans,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,2,2,1,1,3,
7/21/17 11:03,7/21/17 11:07,0,64.53.15.70,100,252,1,7/21/17 11:07,R_2EuzL62j4KaCcF1,,,,,34.04840088,-81.11100006,anonymous,EN,A3MBPV2HD80G1E,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,7,The manager is the boss and it is his decision who works when.,5,4,4,4,4,4,He shouldn't necessarily feel anything regarding the schedule. Maybe happy that he has a job. ,6,"Someone trusted him enough to put the manager in charge or it is the manager's own business, so he has to make tough decisions sometimes. ",1,,,,,,,,,,,,,,,,,,,,,,,,,2,42,2,3,1,5,2,
7/21/17 11:03,7/21/17 11:07,0,50.109.76.105,100,254,1,7/21/17 11:07,R_2OUcvzAlmBgOIWe,,,,,40.32170105,-88.34619904,anonymous,EN,A9HQ3E0F2AGVO,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,the algorithm looks at the employees availablity and amount of customers at that normal time,processes that a computer can complete to determine something or make an estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,he is being scheduled due to his availablity and estimated number of customers,4,4,4,4,4,4,"it doesn't say whether Chris prefers mornings or not- maybe he wants them or maybe he hates them. it seems his availablity says he doesnt have anything else scheduled, so why not?",5,"if the employee hasn't updated their availablity, thats not the algorithm's fault. also, it may or may not rotate employees on the better schedules. the manager may have to oversee that.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,29,1,5,1,4,2,
7/21/17 11:03,7/21/17 11:07,0,75.97.41.155,100,223,1,7/21/17 11:07,R_2tkS4Jk31RkE2KA,,,,,40.8164978,-76.8812027,anonymous,EN,A340UGIDGIF4W6,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,6,the manager is accommodating to the employee's and is only doing his job,5,5,5,2,2,2,"Everyone has to work a shift, maybe he could switch with someone at a later time.",6,He/she wouldn't be a manager if they could not be trusted,1,,,,,,,,,,,,,,,,,,,,,,,,,1,42,1,4,1,5,2,
7/21/17 11:05,7/21/17 11:07,0,24.217.92.52,100,153,1,7/21/17 11:07,R_3g7QB4HD0FG9cak,,,,,38.60760498,-90.55970001,anonymous,EN,A3E3RCR51Z8EVP,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,codes that generate a product or a service or a decision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,I think that sometimes people can come across angry or impatient when in fact they really aren't. THeir tone isn't always linked to how they are actually feeling. ,3,3,3,5,5,5,I think Chris might feel frustrated that this is how he is being evaluated.,2,I don't think that an alogrithm can actually interpret how someone is doing at their job.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35,1,5,1,1,4,
7/21/17 11:05,7/21/17 11:08,0,75.118.160.88,100,162,1,7/21/17 11:08,R_21EAA84y7vTMhxk,,,,,40.02049255,-83.01719666,anonymous,EN,A2APPZDU0VS9LN,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,Seems normal,6,2,4,4,4,4,just my opinion,2,I dont really trust anyone,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36,1,5,1,5,1,
7/21/17 11:04,7/21/17 11:08,0,68.81.42.79,100,246,1,7/21/17 11:08,R_1Ec92oxQRMOw3oj,,,,,40.27009583,-75.40399933,anonymous,EN,A26ZENZ5G8AEGM,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,6,It is fair for the top applicants to get an interview.,5,5,2,2,2,2,Chris would feel positive if he was selected for an interview.,6,This is an essential task for the manager and I would trust him to perform well.,1,,,,,,,,,,,,,1,58,1,7,1,5,3,
7/21/17 11:04,7/21/17 11:08,0,73.38.9.96,100,241,1,7/21/17 11:08,R_1Ka9URSJEyFVq40,,,,,42.20809937,-70.77500153,anonymous,EN,A28CZ3YYL41JAZ,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,software functions that make predictions about something based on data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,That his job and is just like a manager telling him what to do,3,2,2,3,3,5,He would not be pleased to be run by a computer and his job is not really meaningful,5,It is the software's function to do this so I would have some trust in it,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40,2,6,1,1,1,
7/21/17 11:02,7/21/17 11:08,0,71.54.15.246,100,355,1,7/21/17 11:08,R_2qqivC3w6Fvjenw,,,,,26.62289429,-81.71289825,anonymous,EN,A5CMNI7B03XL,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The algorithim judged and manager adjusted the algorithim.,A sort of decision making program.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,This seems to me to unfair because I have no idea what is being judged. Tone and customer comments are the place to start not the sole criteria.,2,1,1,4,5,6,It does not seem to lend itself to quality determinations.,2,Without more info it just seems weak to me.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,27,2,3,1,3,4,
7/21/17 11:03,7/21/17 11:08,0,174.44.49.32,100,302,1,7/21/17 11:08,R_yPgpJHz3xwJX91T,,,,,40.57670593,-73.98999786,anonymous,EN,A1WOCD9SAYI07V,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Algorithms represent a set of rules/processes that a program follows to solve a problem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,"All employees are subject to this algorithm, so it's fair for everyone involved.",4,4,4,5,5,6,I feel like Chris would be annoyed at the fact that the algorithm seemingly singled him out.,4,"I don't know exactly how the algorithm works so I can't be sure if it's properly working. So, I am hesitant to put all my trust in it.",1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,59,1,6,1,1,2,
