StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q112,Q72,Q92_1,Q96_1,Q1724,Q1725,Q1726_1,Q1726_2,Q1726_3,Q1726_4,Q1726_5,Q1726_6,Q1727,Q1728,Q1729,Q1730,Q1757,Q1758,Q1759_1,Q1759_2,Q1759_3,Q1759_4,Q1759_5,Q1759_6,Q1760,Q1761,Q1762,Q1763,Q1787,Q1788,Q1789_1,Q1789_2,Q1789_3,Q1789_4,Q1789_5,Q1789_6,Q1790,Q1791,Q1792,Q1793,Q1817,Q1818,Q1819_1,Q1819_2,Q1819_3,Q1819_4,Q1819_5,Q1819_6,Q1820,Q1821,Q1822,Q1823,Q1861,Q1862,Q867,Q1734,Q1735,Q1736_1,Q1736_2,Q1736_3,Q1736_4,Q1736_5,Q1736_6,Q1737,Q1738,Q1739,Q1740,Q1767,Q1768,Q1769_1,Q1769_2,Q1769_3,Q1769_4,Q1769_5,Q1769_6,Q1770,Q1771,Q1772,Q1773,Q1797,Q1798,Q1799_1,Q1799_2,Q1799_3,Q1799_4,Q1799_5,Q1799_6,Q1800,Q1801,Q1802,Q1803,Q1827,Q1828,Q1829_1,Q1829_2,Q1829_3,Q1829_4,Q1829_5,Q1829_6,Q1830,Q1831,Q1832,Q1833,Q1744,Q1745,Q1746_1,Q1746_2,Q1746_3,Q1746_4,Q1746_5,Q1746_6,Q1747,Q1748,Q1749,Q1750,Q1777,Q1778,Q1779_1,Q1779_2,Q1779_3,Q1779_4,Q1779_5,Q1779_6,Q1780,Q1781,Q1782,Q1783,Q1807,Q1808,Q1809_1,Q1809_2,Q1809_3,Q1809_4,Q1809_5,Q1809_6,Q1810,Q1811,Q1812,Q1813,Q1837,Q1838,Q1839_1,Q1839_2,Q1839_3,Q1839_4,Q1839_5,Q1839_6,Q1840,Q1841,Q1842,Q1843,Q1684,Q1685,Q1686_1,Q1686_2,Q1686_3,Q1686_4,Q1686_5,Q1686_6,Q1687,Q1688,Q1689,Q1690,Q1694,Q1695,Q1696_1,Q1696_2,Q1696_3,Q1696_4,Q1696_5,Q1696_6,Q1697,Q1698,Q1699,Q1700,Q1704,Q1705,Q1706_1,Q1706_2,Q1706_3,Q1706_4,Q1706_5,Q1706_6,Q1707,Q1708,Q1709,Q1710,Q1714,Q1715,Q1716_1,Q1716_2,Q1716_3,Q1716_4,Q1716_5,Q1716_6,Q1717,Q1718,Q1719,Q1720,Q98,Q1644,Q1645,Q1646_1,Q1646_2,Q1646_3,Q1646_4,Q1646_5,Q1646_6,Q1647,Q1648,Q1649,Q1650,Q1654,Q1655,Q1656_1,Q1656_2,Q1656_3,Q1656_4,Q1656_5,Q1656_6,Q1657,Q1658,Q1659,Q1660,Q1664,Q1665,Q1666_1,Q1666_2,Q1666_3,Q1666_4,Q1666_5,Q1666_6,Q1667,Q1668,Q1669,Q1670,Q1674,Q1675,Q1676_1,Q1676_2,Q1676_3,Q1676_4,Q1676_5,Q1676_6,Q1677,Q1678,Q1679,Q1680,Q69,Q67,Q64,Q69 2,Q73,type,task,Enter Embedded Data Field Name Here...
8/3/17 8:59,8/3/17 9:02,0,75.83.97.255,100,171,1,8/3/17 9:02,R_2EuiajI0jg8w2G5,,,,,33.5789032,-117.1412048,anonymous,EN,A1FJ4661CNZK5U,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a set of calculations to get the best choice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Because it looks for the best applicant match,7,1,7,1,1,1,He would be happy with how well his algorithm did,6,because it is meant to do a good job,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26,1,4,1,1,3,
8/3/17 8:59,8/3/17 9:02,0,82.150.102.2,100,169,1,8/3/17 9:02,R_1H2bzSFrYjyomKh,,,,,40.71429443,-74.0059967,anonymous,EN,A13KIF9S5YC8F0,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a set of rules followed by a computer ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,I think people should select the top applicants ,4,3,4,4,4,5,I think it would depend on if he got selected or not ,3,I think people have better judgement than an algorithm ,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25,1,5,1,1,3,
8/3/17 8:59,8/3/17 9:02,0,40.141.69.66,100,196,1,8/3/17 9:02,R_ahD6PtsC19eSj2V,,,,,41.73510742,-88.04470062,anonymous,EN,AMRSANB1335NS,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,Chris is an employee and he is assigned an important task.,4,4,4,4,4,4,I don't know how Chris feels about his job or certain aspects of it. ,5,I would hope that someone in the position of manager would be confident and good at their job.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,1,4,1,5,1,
8/3/17 8:59,8/3/17 9:02,0,70.178.231.190,100,189,1,8/3/17 9:02,R_2uEPjBFkuXKp8qn,,,,,35.95429993,-93.97949982,anonymous,EN,A30MUATECVKL00,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The manager used the algorithm for scheduling. ,Computer programs. ,,,,,,,,,,,,,4,"It seems like it's somewhat arbitrary, but the system is distributed fairly? ",4,4,4,5,4,5,I imagine the impersonal touch is a bit demeaning. ,4,I'd have to see it work in person to have a firm opinion. ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,2,5,1,3,2,
8/3/17 9:00,8/3/17 9:03,0,96.87.157.49,100,167,1,8/3/17 9:03,R_SH8ixs5TW8me5hL,,,,,44.90139771,-92.81500244,anonymous,EN,A18U9X55D94R6P,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Algorithms are automated computer processes that take data and make decisions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,I think an algorithm is better because it can remove all personal favoritism by the scheduler.,5,4,4,6,3,3,I think Chris would feel like it is fair but may be disappointed.,7,As long as the algorithm is working right it should optimize employee scheduling.,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21,2,5,1,1,2,
8/3/17 8:59,8/3/17 9:03,0,73.189.205.166,100,235,1,8/3/17 9:03,R_3s052l3Nvnn9d3b,,,,,38.28320313,-122.0084991,anonymous,EN,A3K43RI91Y567E,"1,2",3,6,,,,,,,,,,,,,5,"The algorithm is unbiased, but can't accommodate for individual preferences",5,4,4,3,2,5,Chris is a human he will exhibit a wide range of emotions in response to any given situation,5,He/she is a human and is fallible,1,,,,,,,,,,,,,,,,,,,,,,,,,3,"the algorithm determined appropriate scheduling based on criteria, manager followed recommendations of algorithm",A set of calculations based on data and criteria used to determine a given action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,53,1,5,1,2,2,
8/3/17 9:00,8/3/17 9:03,0,204.194.141.29,100,206,1,8/3/17 9:03,R_Aizwn6kG4YUj4R3,,,,,41.26150513,-96.05269623,anonymous,EN,A3VVR8NR3ED04C,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,The algorithm determines when Chris will be scheduled based off customer data/volume at various points of the day. ,"Algorithms are computer-driven programs designed to solve problems, rank, etc based off binary code. ",,,,,,,,,,,,,5,"It is taking full statistical analysis in play to maximize both Chris' time, as well as the store's. Plus, Chris has the right to quit. ",4,4,3,2,4,5,"Although, it works out best for him logically, I think he would have a bit of wounded pride. ",5,It is stripping away emotion and using raw data to maximize Chris' time and that of the owner's. ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,28,2,5,1,3,2,
8/3/17 9:00,8/3/17 9:03,0,172.7.24.188,100,165,1,8/3/17 9:03,R_XXKrwo11xd4QJMZ,,,,,34.77709961,-92.37480164,anonymous,EN,A63759KWVJ94F,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calculations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,It doesn't seem right to do it this way.,1,1,1,7,7,7,He may or may not be a morning person.,1,It doesn't seem like a fair system.,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26,1,4,1,1,2,
8/3/17 9:00,8/3/17 9:03,0,24.105.154.50,100,207,1,8/3/17 9:03,R_d6inpw8GAXti6ul,,,,,40.76119995,-73.86509705,anonymous,EN,A36OLZLW29173F,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The algorithm checked the comments while the manager listened to previous calls,Algorithms are mathematical formulas used for a specific purpose. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,"This is Chris' job, and his employer is making sure his job is done correctly. ",3,3,4,5,5,5,Chris probably isn't happy that he is being monitored this way. ,6,"Algorithms are math based, and one simply cannot refute fact. ",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,2,5,1,4,4,
8/3/17 8:59,8/3/17 9:03,0,50.88.105.54,100,265,1,8/3/17 9:03,R_2wdlYBcmlSoMMlX,,,,,28.24229431,-81.44560242,anonymous,EN,A165C3ME31OA81,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,It seems to be part of his job,3,4,5,3,2,4,Chris is chosen because he is trusted to do his job,5,"On the job, one has to believe in their manager's judgement",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,1,3,1,5,1,
