StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q112,Q72,Q92_1,Q96_1,Q1724,Q1725,Q1726_1,Q1726_2,Q1726_3,Q1726_4,Q1726_5,Q1726_6,Q1727,Q1728,Q1729,Q1730,Q1757,Q1758,Q1759_1,Q1759_2,Q1759_3,Q1759_4,Q1759_5,Q1759_6,Q1760,Q1761,Q1762,Q1763,Q1787,Q1788,Q1789_1,Q1789_2,Q1789_3,Q1789_4,Q1789_5,Q1789_6,Q1790,Q1791,Q1792,Q1793,Q1817,Q1818,Q1819_1,Q1819_2,Q1819_3,Q1819_4,Q1819_5,Q1819_6,Q1820,Q1821,Q1822,Q1823,Q1861,Q1862,Q867,Q1734,Q1735,Q1736_1,Q1736_2,Q1736_3,Q1736_4,Q1736_5,Q1736_6,Q1737,Q1738,Q1739,Q1740,Q1767,Q1768,Q1769_1,Q1769_2,Q1769_3,Q1769_4,Q1769_5,Q1769_6,Q1770,Q1771,Q1772,Q1773,Q1797,Q1798,Q1799_1,Q1799_2,Q1799_3,Q1799_4,Q1799_5,Q1799_6,Q1800,Q1801,Q1802,Q1803,Q1827,Q1828,Q1829_1,Q1829_2,Q1829_3,Q1829_4,Q1829_5,Q1829_6,Q1830,Q1831,Q1832,Q1833,Q1744,Q1745,Q1746_1,Q1746_2,Q1746_3,Q1746_4,Q1746_5,Q1746_6,Q1747,Q1748,Q1749,Q1750,Q1777,Q1778,Q1779_1,Q1779_2,Q1779_3,Q1779_4,Q1779_5,Q1779_6,Q1780,Q1781,Q1782,Q1783,Q1807,Q1808,Q1809_1,Q1809_2,Q1809_3,Q1809_4,Q1809_5,Q1809_6,Q1810,Q1811,Q1812,Q1813,Q1837,Q1838,Q1839_1,Q1839_2,Q1839_3,Q1839_4,Q1839_5,Q1839_6,Q1840,Q1841,Q1842,Q1843,Q1684,Q1685,Q1686_1,Q1686_2,Q1686_3,Q1686_4,Q1686_5,Q1686_6,Q1687,Q1688,Q1689,Q1690,Q1694,Q1695,Q1696_1,Q1696_2,Q1696_3,Q1696_4,Q1696_5,Q1696_6,Q1697,Q1698,Q1699,Q1700,Q1704,Q1705,Q1706_1,Q1706_2,Q1706_3,Q1706_4,Q1706_5,Q1706_6,Q1707,Q1708,Q1709,Q1710,Q1714,Q1715,Q1716_1,Q1716_2,Q1716_3,Q1716_4,Q1716_5,Q1716_6,Q1717,Q1718,Q1719,Q1720,Q98,Q1644,Q1645,Q1646_1,Q1646_2,Q1646_3,Q1646_4,Q1646_5,Q1646_6,Q1647,Q1648,Q1649,Q1650,Q1654,Q1655,Q1656_1,Q1656_2,Q1656_3,Q1656_4,Q1656_5,Q1656_6,Q1657,Q1658,Q1659,Q1660,Q1664,Q1665,Q1666_1,Q1666_2,Q1666_3,Q1666_4,Q1666_5,Q1666_6,Q1667,Q1668,Q1669,Q1670,Q1674,Q1675,Q1676_1,Q1676_2,Q1676_3,Q1676_4,Q1676_5,Q1676_6,Q1677,Q1678,Q1679,Q1680,Q69,Q67,Q64,Q69 2,Q73,type,task,Enter Embedded Data Field Name Here...
8/7/17 7:34,8/7/17 7:37,0,66.227.248.189,100,172,1,8/7/17 7:37,R_2EyNKMLKyPLfmQi,,,,,42.45809937,-83.94680023,anonymous,EN,A27BSYPO6JCB4Q,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,manager made a algorithm to measure performance,they show efficiency,7,its a algorithm that is legitimate and is fair,6,6,6,3,3,3,he should feel fine about it,6,its fair and balanced,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33,1,2,1,3,1,
8/7/17 7:35,8/7/17 7:37,0,70.199.10.147,100,155,1,8/7/17 7:37,R_2tmpAHVtqUm4ItE,,,,,39.44110107,-81.34660339,anonymous,EN,A1GV3SF9AKA8BU,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The manager does the job and algorithm is part of the call center ,They help guide managers through work ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Everybody needs to perform their jobs properly,7,7,7,1,1,1,Chris want to do his best in his job.,6,They show how to do the job properly,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,43,2,5,1,3,4,
8/7/17 7:34,8/7/17 7:37,0,45.17.20.236,100,175,1,8/7/17 7:37,R_4N4Eg3icUSkIWSR,,,,,32.88130188,-97.36219788,anonymous,EN,A1OHEMT3EJ2EWP,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,5,it fair because he don't want to wast his time,5,6,7,3,2,4,he would be happy because he is saving time,7,i always do my best,1,,,,,,,,,,,,,3,54,2,6,2,5,3,
8/7/17 7:35,8/7/17 7:38,0,76.1.104.236,100,184,1,8/7/17 7:38,R_2eQY0VZy1sjhMOI,,,,,31.02909851,-97.85350037,anonymous,EN,A1TZ2BG01V4DJY,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,it is fair as long as Chris knows this could happen,3,3,4,4,4,4,I am sure he would be nervous but not happy or joyful.,6,I have no reason to think the manager would lie,1,1,40,2,6,1,5,4,
8/7/17 7:34,8/7/17 7:38,0,74.76.176.196,100,208,1,8/7/17 7:38,R_2v6ctH0drDbt4bH,,,,,42.71609497,-73.81580353,anonymous,EN,ABVLH4KP7DKNV,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Computers that analyze different things,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"I think it's really interesting but I could see it failing. if it worked out well though, I think it's fair because that's their job",3,3,3,5,5,5,I don't think he would like it very much. I think it would make him feel like hes walking on egg shells,4,I think it would be good but technology sometimes fails,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22,1,2,1,1,4,
8/7/17 7:35,8/7/17 7:38,0,141.219.222.1,100,191,1,8/7/17 7:38,R_2BnEymQR0PI833H,,,,,47.15440369,-88.64710236,anonymous,EN,A31NM1MBTECA53,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,I have no opinion,4,4,4,3,5,3,I have no opinion,4,Not sure,3,1,34,2,5,1,5,4,
8/7/17 7:35,8/7/17 7:38,0,108.195.92.66,100,145,1,8/7/17 7:38,R_1eFgOR3iKKsdlt7,,,,,34.49159241,-82.61579895,anonymous,EN,A11W7R2O4RQSSS,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I think it's a computer program that's set to run and make decisions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,I think that the algorithm will be fair and objective ,6,6,6,2,2,2,"i think no matter what the selection process, he can trust that it will be fair whether he gets it or not ",5,computers will always be fair ,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,24,1,5,1,1,3,
8/7/17 7:34,8/7/17 7:38,0,118.100.129.53,100,216,1,8/7/17 7:38,R_DBK1fWF8tS2lcSl,,,,,3.023193359,101.4620972,anonymous,EN,A1P74XUJ8AKQGO,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Algorithms are a series or system that computer can use to make something easier to be manageable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Because algorithm is a very accurate way of predicting the possibility of something happening.,7,6,5,2,2,1,He should be glad that there is an effective system that can help him doing his maintenance job.,7,Because the algorithm is based on historically statistics and it should be very accurate.,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,24,2,5,4,1,1,
8/7/17 7:34,8/7/17 7:38,0,76.119.67.52,100,255,1,8/7/17 7:38,R_3fUFDzZiepDOUkl,,,,,42.05349731,-72.5684967,anonymous,EN,A36OS4XKUJF4NB,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,They both analyzed the different components of the process and made a decision on what Chris should be doing,A set of rules and processes for solving a problem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,"The algorithm uses information from a human as well as itself, this is the most efficient way to make decisions",2,3,4,4,5,6,Chris would feel annoyed that a machine is telling him what to do,6,The algorithm has all of the necessary information to succeed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,2,3,1,4,1,
8/7/17 7:35,8/7/17 7:38,0,70.183.177.210,100,212,1,8/7/17 7:38,R_sLoa1psG8EyXefL,,,,,37.28340149,-79.81359863,anonymous,EN, A1Y3IPBBZQTWR2,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,its the managers job,4,4,4,4,1,1,"its part of the job, suck it up and be a man",5,I dont know the manager,1,2,52,2,4,1,5,4,
