StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q112,Q72,Q92_1,Q96_1,Q1724,Q1725,Q1726_1,Q1726_2,Q1726_3,Q1726_4,Q1726_5,Q1726_6,Q1727,Q1728,Q1729,Q1730,Q1757,Q1758,Q1759_1,Q1759_2,Q1759_3,Q1759_4,Q1759_5,Q1759_6,Q1760,Q1761,Q1762,Q1763,Q1787,Q1788,Q1789_1,Q1789_2,Q1789_3,Q1789_4,Q1789_5,Q1789_6,Q1790,Q1791,Q1792,Q1793,Q1817,Q1818,Q1819_1,Q1819_2,Q1819_3,Q1819_4,Q1819_5,Q1819_6,Q1820,Q1821,Q1822,Q1823,Q1861,Q1862,Q867,Q1734,Q1735,Q1736_1,Q1736_2,Q1736_3,Q1736_4,Q1736_5,Q1736_6,Q1737,Q1738,Q1739,Q1740,Q1767,Q1768,Q1769_1,Q1769_2,Q1769_3,Q1769_4,Q1769_5,Q1769_6,Q1770,Q1771,Q1772,Q1773,Q1797,Q1798,Q1799_1,Q1799_2,Q1799_3,Q1799_4,Q1799_5,Q1799_6,Q1800,Q1801,Q1802,Q1803,Q1827,Q1828,Q1829_1,Q1829_2,Q1829_3,Q1829_4,Q1829_5,Q1829_6,Q1830,Q1831,Q1832,Q1833,Q1744,Q1745,Q1746_1,Q1746_2,Q1746_3,Q1746_4,Q1746_5,Q1746_6,Q1747,Q1748,Q1749,Q1750,Q1777,Q1778,Q1779_1,Q1779_2,Q1779_3,Q1779_4,Q1779_5,Q1779_6,Q1780,Q1781,Q1782,Q1783,Q1807,Q1808,Q1809_1,Q1809_2,Q1809_3,Q1809_4,Q1809_5,Q1809_6,Q1810,Q1811,Q1812,Q1813,Q1837,Q1838,Q1839_1,Q1839_2,Q1839_3,Q1839_4,Q1839_5,Q1839_6,Q1840,Q1841,Q1842,Q1843,Q1684,Q1685,Q1686_1,Q1686_2,Q1686_3,Q1686_4,Q1686_5,Q1686_6,Q1687,Q1688,Q1689,Q1690,Q1694,Q1695,Q1696_1,Q1696_2,Q1696_3,Q1696_4,Q1696_5,Q1696_6,Q1697,Q1698,Q1699,Q1700,Q1704,Q1705,Q1706_1,Q1706_2,Q1706_3,Q1706_4,Q1706_5,Q1706_6,Q1707,Q1708,Q1709,Q1710,Q1714,Q1715,Q1716_1,Q1716_2,Q1716_3,Q1716_4,Q1716_5,Q1716_6,Q1717,Q1718,Q1719,Q1720,Q98,Q1644,Q1645,Q1646_1,Q1646_2,Q1646_3,Q1646_4,Q1646_5,Q1646_6,Q1647,Q1648,Q1649,Q1650,Q1654,Q1655,Q1656_1,Q1656_2,Q1656_3,Q1656_4,Q1656_5,Q1656_6,Q1657,Q1658,Q1659,Q1660,Q1664,Q1665,Q1666_1,Q1666_2,Q1666_3,Q1666_4,Q1666_5,Q1666_6,Q1667,Q1668,Q1669,Q1670,Q1674,Q1675,Q1676_1,Q1676_2,Q1676_3,Q1676_4,Q1676_5,Q1676_6,Q1677,Q1678,Q1679,Q1680,Q69,Q67,Q64,Q69 2,Q73,type,task,Enter Embedded Data Field Name Here...
7/21/17 14:10,7/21/17 14:12,0,100.40.102.29,100,113,1,7/21/17 14:12,R_33ycCIUO90Ceuf5,,,,,41.70500183,-71.46040344,anonymous,EN,AD1ILDUXZHASF,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,7,If they're the best they deserve to be picked.,4,4,4,4,4,4,It's how it should go.,4,People are bias,1,,,,,,,,,,,,,3,30,2,4,1,5,3,
7/21/17 14:10,7/21/17 14:12,0,23.145.0.126,100,153,1,7/21/17 14:12,R_6nGomHnX2MlXZIZ,,,,,37.98869324,-84.48799896,anonymous,EN,A1MFK7TMLRJPDA,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,The only way to know how someone is doing is to evaluate past performance,5,5,4,2,2,2,No reason for him to feel bad,6,Manager's should perform honorably,1,1,59,1,3,1,5,4,
7/21/17 14:10,7/21/17 14:12,0,73.114.21.171,100,164,1,7/21/17 14:13,R_3M0eddgfMSeN8UI,,,,,42.22380066,-72.64089966,anonymous,EN,AB66CTVQ90RCV,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i dont really know the answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,mornings are busy,6,4,5,3,3,4,more money,4,neutral choice,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27,1,6,2,1,2,
7/21/17 14:10,7/21/17 14:13,0,162.198.44.182,100,141,1,7/21/17 14:13,R_1OBsjOeEOT0x71Y,,,,,26.62030029,-80.05919647,anonymous,EN,A3VDFWL4MI3KPA,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"The manager chooses an applicant, but the algorithm selects the top applicant.",Lottery systems that evaluate based on statistics.,,,,,,,,,,,,,,,,,,,,,,,,,5,Sometimes there needs to be a mediator in making decisions.,4,4,4,4,4,4,I don't think he'd really care.,5,Computers generally work well.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26,1,4,1,3,3,
7/21/17 14:10,7/21/17 14:13,0,199.36.83.129,100,178,1,7/21/17 14:13,R_2th5FbJWng6d2zS,,,,,39.8052063,-93.0428009,anonymous,EN,A06711361DP1JL158BWS8,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A set of rules followed by a computer to solve problems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,"As long as they are normal length shifts, and not doubles.. I don't see an issue with it.",5,2,3,2,3,5,"Hard to tell without knowing if he normally works those shifts, if he is a morning person, if he has to get his kids ready for school/etc",3,Not enough knowledge to really know how well the algorithm is working well or not.,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29,2,3,1,1,2,
7/21/17 14:12,7/21/17 14:13,0,70.165.119.24,100,76,1,7/21/17 14:13,R_2dzjMR94PTKWrfM,,,,,30.38380432,-91.05979919,anonymous,EN,A383U9YJIBG4IA,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,it seems reasonable to me,6,6,6,6,5,4,He'd probably feel okay with it.,5,It's their job.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,28,2,5,1,5,1,
7/21/17 14:10,7/21/17 14:13,0,68.188.99.137,100,204,1,7/21/17 14:13,R_vJDxJbQlbvIWCCR,,,,,38.56469727,-90.53569794,anonymous,EN,AHPOOKYE7V04D,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,formulas or heuristics designed by people but used by a computer to judge something based on calculations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,I don't think an algorithm can accurately rate tone and speech. It needs a human.,2,2,4,4,6,6,"Proud/disappointed would depend on the rating. However I think most people would be unhappy and frustrated that they were being rated on such a qualitative, subjective thing by a computer.",2,"I don't think computers can accurately rate a subjective, qualitative thing like open end human speech response to customer service questions.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,41,2,6,1,1,4,
7/21/17 14:10,7/21/17 14:13,0,72.198.74.135,100,183,1,7/21/17 14:13,R_1IFoAcTEuR0N8tZ,,,,,35.5151062,-97.57409668,anonymous,EN,A3OB6REG5CGHK1,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,the process would make recommendations and the manager would choose to implement or not.,a primitive form and basis of AI,,,,,,,,,,,,,6,It only considers what improves productivity. ,4,5,4,3,2,1,He has to work some time.,6,I trust in processes.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,55,2,4,1,3,2,
7/21/17 14:10,7/21/17 14:13,0,63.152.114.167,100,201,1,7/21/17 14:13,R_1PTbvVEISyzWKSB,,,,,42.02450562,-91.66200256,anonymous,EN,A1VAFA14AUEZXG,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Seems like pretty standard employee evaluation,2,1,2,2,2,3,"I think he would mostly feel neutral about it, maybe a little nervous",3,"Employee evaluations are notoriously frustrating for many reasons, and one reason is that managers tend to get a little high off their power",1,2,25,1,5,1,5,4,
7/21/17 14:09,7/21/17 14:13,0,68.45.51.224,100,233,1,7/21/17 14:13,R_NXU5mE1s7rfvFdL,,,,,39.07899475,-86.61750031,anonymous,EN,A2UNSF09FWX9S8,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The manager creates schedules with the assistance of the algorithm,a formula for making decisions ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Chris is scheduled when he is needed according to his availability,4,4,2,2,2,2,I don't think Chris will be emotional over his schedule,5,It is a useful aid if it is well designed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,54,2,5,1,4,2,
