StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q112,Q72,Q92_1,Q96_1,Q1724,Q1725,Q1726_1,Q1726_2,Q1726_3,Q1726_4,Q1726_5,Q1726_6,Q1727,Q1728,Q1729,Q1730,Q1757,Q1758,Q1759_1,Q1759_2,Q1759_3,Q1759_4,Q1759_5,Q1759_6,Q1760,Q1761,Q1762,Q1763,Q1787,Q1788,Q1789_1,Q1789_2,Q1789_3,Q1789_4,Q1789_5,Q1789_6,Q1790,Q1791,Q1792,Q1793,Q1817,Q1818,Q1819_1,Q1819_2,Q1819_3,Q1819_4,Q1819_5,Q1819_6,Q1820,Q1821,Q1822,Q1823,Q1861,Q1862,Q867,Q1734,Q1735,Q1736_1,Q1736_2,Q1736_3,Q1736_4,Q1736_5,Q1736_6,Q1737,Q1738,Q1739,Q1740,Q1767,Q1768,Q1769_1,Q1769_2,Q1769_3,Q1769_4,Q1769_5,Q1769_6,Q1770,Q1771,Q1772,Q1773,Q1797,Q1798,Q1799_1,Q1799_2,Q1799_3,Q1799_4,Q1799_5,Q1799_6,Q1800,Q1801,Q1802,Q1803,Q1827,Q1828,Q1829_1,Q1829_2,Q1829_3,Q1829_4,Q1829_5,Q1829_6,Q1830,Q1831,Q1832,Q1833,Q1744,Q1745,Q1746_1,Q1746_2,Q1746_3,Q1746_4,Q1746_5,Q1746_6,Q1747,Q1748,Q1749,Q1750,Q1777,Q1778,Q1779_1,Q1779_2,Q1779_3,Q1779_4,Q1779_5,Q1779_6,Q1780,Q1781,Q1782,Q1783,Q1807,Q1808,Q1809_1,Q1809_2,Q1809_3,Q1809_4,Q1809_5,Q1809_6,Q1810,Q1811,Q1812,Q1813,Q1837,Q1838,Q1839_1,Q1839_2,Q1839_3,Q1839_4,Q1839_5,Q1839_6,Q1840,Q1841,Q1842,Q1843,Q1684,Q1685,Q1686_1,Q1686_2,Q1686_3,Q1686_4,Q1686_5,Q1686_6,Q1687,Q1688,Q1689,Q1690,Q1694,Q1695,Q1696_1,Q1696_2,Q1696_3,Q1696_4,Q1696_5,Q1696_6,Q1697,Q1698,Q1699,Q1700,Q1704,Q1705,Q1706_1,Q1706_2,Q1706_3,Q1706_4,Q1706_5,Q1706_6,Q1707,Q1708,Q1709,Q1710,Q1714,Q1715,Q1716_1,Q1716_2,Q1716_3,Q1716_4,Q1716_5,Q1716_6,Q1717,Q1718,Q1719,Q1720,Q98,Q1644,Q1645,Q1646_1,Q1646_2,Q1646_3,Q1646_4,Q1646_5,Q1646_6,Q1647,Q1648,Q1649,Q1650,Q1654,Q1655,Q1656_1,Q1656_2,Q1656_3,Q1656_4,Q1656_5,Q1656_6,Q1657,Q1658,Q1659,Q1660,Q1664,Q1665,Q1666_1,Q1666_2,Q1666_3,Q1666_4,Q1666_5,Q1666_6,Q1667,Q1668,Q1669,Q1670,Q1674,Q1675,Q1676_1,Q1676_2,Q1676_3,Q1676_4,Q1676_5,Q1676_6,Q1677,Q1678,Q1679,Q1680,Q69,Q67,Q64,Q69 2,Q73,type,task,Enter Embedded Data Field Name Here...
7/25/17 21:17,7/25/17 21:20,0,70.160.245.93,100,191,1,7/25/17 21:20,R_2w0PXalk3oXv2ah,,,,,37.24380493,-76.72750092,anonymous,EN,A26ERTJPV1A1IM,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,5,"That's part of the manager's job, so that's what I would expect. It would be most fair to ask employees about their preferences, though.",4,4,4,5,2,5,"He may not always like his schedule, but that happens in life.",5,I have information to the contrary.,1,,,,,,,,,,,,,,,,,,,,,,,,,2,37,1,8,1,5,2,
7/25/17 21:17,7/25/17 21:21,0,104.156.115.18,100,233,1,7/25/17 21:21,R_2TuCljOJOo7Pm7a,,,,,37.31689453,-82.63960266,anonymous,EN,A30MP4LXV4MIFD,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,"Presumably, Chris took the job as customer service knowing that calls could be screened for quality purposes.",4,2,6,3,2,4,"If Chris does a good job, he should feel proud of his work being sampled.",4,"I'm not sure, but I would hope the manager makes good quality evaluations.",1,2,29,2,3,1,5,4,
7/25/17 21:17,7/25/17 21:21,0,108.178.210.163,100,253,1,7/25/17 21:21,R_2U3mM0GT62FbRlP,,,,,41.84829712,-87.65170288,anonymous,EN,A1XBIR0KLCVY08,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,algorithm picked applicants that the manager should interview,patterns or certain things the computer filters and searches for to narrow the search and get an accurate result of exactly what you're looking for,,,,,,,,,,,,,,,,,,,,,,,,,3,"I feel like sometimes there can be problems with technology and if it what he had on his resume wasn't exact, then it wouldn't give him a fair chance",1,1,1,7,7,7,He wouldn't feel as if he had a fair chance,4,It's a hit or a miss,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22,1,5,1,3,3,
7/25/17 21:17,7/25/17 21:21,0,68.39.28.83,100,273,1,7/25/17 21:21,R_2qDlU71A1Q9D8xW,,,,,41.09959412,-85.06349945,anonymous,EN,A20BMZQJS92QY2,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A program that takes certain facts to make judgments about situations.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Scheduling in some instances needs human intervention for people that cant work certain shifts for example,4,4,4,4,4,4,It is not possible to know if Chris would be happy or any of these feelings without more information.,3,An algorithm won't know little things about the employees that a supervisor would,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41,1,1,1,1,2,
7/25/17 21:18,7/25/17 21:22,0,162.231.57.35,100,203,1,7/25/17 21:22,R_rqDSjsteJyqlRzb,,,,,32.73710632,-117.0881042,anonymous,EN,A1ZDR2UN7M92LI,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,5,The algorithm is based off of analyzation of peoples resumes. ,4,3,4,5,5,5,I'm sure he's not thrilled that a human isn't judging him. ,5,I'm sure the manager will use the results in a positive manner.,1,,,,,,,,,,,,,3,"The algorithm processes and analyzes the resumes, picks the top ones, then the manager decides from there who to choose. ",Computer generated analyzations. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,33,2,5,1,2,3,
7/25/17 21:19,7/25/17 21:22,0,73.6.208.83,100,171,1,7/25/17 21:22,R_6GtcM34s8rOx0U9,,,,,29.54469299,-95.33699799,anonymous,EN,A2YFLGU51ST022,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,It was needed by both to evaluate the performance of Chris,They are computations that help solve problems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,It works for Chris and is fair,4,5,4,3,4,4,It's hard to know how Chris would feel,5,It could work ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,31,2,5,4,4,4,
7/25/17 21:17,7/25/17 21:22,0,184.224.0.101,100,290,1,7/25/17 21:22,R_2B2PC0SoER4mMrd,,,,,41.24000549,-95.96499634,anonymous,EN,A10TWCI2VE0LWJ,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Computer based calculations on an employees performance based on the call content and customer tones.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,I believe this system is likely set up to make performance reviews very difficult.,2,2,3,6,5,6,This is how I would feel in his shoes. ,2,Most automated systems make things harder than they would be without them.,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26,1,3,2,1,4,
7/25/17 21:18,7/25/17 21:22,0,162.225.150.26,100,241,1,7/25/17 21:22,R_zegyxC43loc5KWR,,,,,37.63049316,-122.4111023,anonymous,EN,A6NNTKY436XR8,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,6,It's the manager duty to schedule based on availability and customer volume. ,6,2,4,3,3,2,Mornings are good because Chris can relax at night and plan outings at night. ,5,The manager is competent enough,1,,,,,,,,,,,,,,,,,,,,,,,,,2,22,2,5,4,5,2,
7/25/17 21:18,7/25/17 21:22,0,172.124.107.223,100,276,1,7/25/17 21:22,R_3FRKTkFB7DkN4xx,,,,,35.94659424,-78.79769897,anonymous,EN,A2B8HPIZDKYKDR,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Chris was an employee. An algorithm determined what areas needed to be fixed/checked and a manger oversaw that the algorithm was working fine.,Computer programs that handle lots of data to make efficient determinations. ,7,Algorithms aren't punishment. It's just a formula for spotting problems which is adjusted by the manager to ensure it's working and efficient. Everything is fair about it.,1,1,1,2,1,2,I think he wouldn't feel much. He'd almost be ambivalent. It's just his job to do the task. ,6,It's an algorithm so it's not flawless. It's constantly being adjusted to fit the needs of the factory. But it's being monitored by a human manger to make sure it's doing it's job so I have trust in it. ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,2,5,1,3,1,
7/25/17 21:18,7/25/17 21:22,0,172.58.43.91,100,240,1,7/25/17 21:22,R_Rh73RXFtNyIFvZn,,,,,47.38240051,-122.313797,anonymous,EN,AX1I9MBLJDKGA,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Programs that run based on a specific set of rules programmed by a human.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Because it seems like it would be more accurate than a human.,4,2,1,2,2,2,Because he would have no feelings or negative feelings about a computer because it would not benefit him that much.,6,Because it is set by rules that never change.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,2,4,3,1,1,
